SeanadElectionCountPanelCandidateFirstName,SeanadElectionCountPanelCandidateLastName,SeanadElectionCountPanelCandidateNote,CandidateName,SeanadElectionCountDelegateVotesTransferNo,Votes,SeanadElectionCountNo,SeanadElectionCountPanelQuota,SeanadElectionCountPanelCandidateStatusID,SeanadElectionPanelNameENG,SeanadElectionSubPanelNameENG,SeanadElectionCountOutcomeTypeNameENG,IsDistributionOfSurplusCompleted,SeanadElectionCountPanelCandidateStatusNameENG,SeanadElectionCountPanelCandidateElectedPositionNo,SeanadElectionCountPanelCandidatePositionNo,SeanadElectionCountPanelMasterID,CountResultLine,SeanadElectionCountPanelAreaNameENG,ElectionPanelNameAndArea
John,Mulhall,,"Mulhall, John",0,0,16,70751,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,21,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Mulhall,,"Mulhall, John",0,0,16,70751,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,21,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Mulhall,,"Mulhall, John",0,0,17,70751,4,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,21,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Mulhall,,"Mulhall, John",0,0,17,70751,4,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,21,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Mulhall,,"Mulhall, John",0,0,18,70751,4,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,21,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Mulhall,,"Mulhall, John",0,0,18,70751,4,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,21,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Mulhall,,"Mulhall, John",0,0,19,70751,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,21,15,,Live,"Labour Panel, Live, 2024-09-01"
John,Mulhall,,"Mulhall, John",0,0,19,70751,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,21,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Mulhall,,"Mulhall, John",0,0,20,70751,4,Labour Panel,Nominating Bodies,End Of Count,,Excluded,,21,20,,Live,"Labour Panel, Live, 2024-09-03"
John,Mulhall,,"Mulhall, John",0,0,20,70751,4,Labour Panel,Nominating Bodies,End Of Count,,Excluded,,21,15,,Live,"Labour Panel, Live, 2024-09-01"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",0,62000,1,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",1000,63000,2,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",0,63000,3,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",2000,65000,4,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",1000,66000,5,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",0,66000,6,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",2000,68000,7,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",0,68000,8,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",8000,76000,9,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",18000,94000,10,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",1000,95000,11,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",13000,108000,12,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",2000,110000,13,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",8000,118000,14,188834,3,Cultural and Educational Panel,Oireachtas,Distribution Of Surplus,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",0,118000,15,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",-118000,0,16,188834,4,Cultural and Educational Panel,Oireachtas,Distribution Of Surplus,,Excluded,,9,29,"Exclusion of Murphy O'Mahony, Margaret",Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",0,0,17,188834,4,Cultural and Educational Panel,Oireachtas,Distribution Of Surplus,,Excluded,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",0,0,18,188834,4,Cultural and Educational Panel,Oireachtas,Exclusion,,Excluded,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Margaret,Murphy O'Mahony,,"Murphy O'Mahony, Margaret",0,0,19,188834,4,Cultural and Educational Panel,Oireachtas,End Of Count,,Excluded,,9,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Edward John,Murphy,,"Murphy, Edward John",0,0,1,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,0,2,72001,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,0,3,72001,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,0,4,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",151,151,5,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",184,335,6,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,335,7,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,335,8,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,335,9,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,335,10,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",193,528,11,72001,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",-528,0,12,72001,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,17,13,"Exclusion of Murphy, Edward John",Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,0,13,72001,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,0,14,72001,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,0,15,72001,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Edward John,Murphy,,"Murphy, Edward John",0,0,16,72001,4,Labour Panel,Nominating Bodies,End Of Count,,Excluded,,17,13,,Live,"Labour Panel, Live, 2024-08-22"
Eugene,Murphy,,"Murphy, Eugene",0,44000,1,94167,3,Agricultural Panel,Oireachtas,Exclusion,0,Continuing,12,13,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Eugene,Murphy,,"Murphy, Eugene",0,44000,2,94167,3,Agricultural Panel,Oireachtas,Exclusion,0,Continuing,12,13,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Eugene,Murphy,,"Murphy, Eugene",0,44000,3,94167,3,Agricultural Panel,Oireachtas,Exclusion,0,Continuing,12,13,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Eugene,Murphy,,"Murphy, Eugene",1000,45000,4,94167,3,Agricultural Panel,Oireachtas,Exclusion,0,Continuing,12,13,30,,Test,"Agricultural Panel, Test, 2020-09-10"
